Label0,Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8,Label9,file_name,genre,possibility0,possibility1,possibility2,possibility3,possibility4,possibility5,possibility6,possibility7,possibility8,possibility9
art,skeleton,organism,painting,fictional character,illustration,graphics,visual arts,space,modern art,a3585428934_2.jpg,rock,0.9147476553916932,0.8889122605323792,0.7329586148262024,0.7294606566429138,0.6989942789077759,0.6496641635894775,0.573901355266571,0.5708913803100586,0.5697251558303833,0.564963161945343
tree,woodland,phenomenon,forest,darkness,computer wallpaper,sky,font,branch,,a2146435220_2.jpg,folk,0.8382340669631958,0.7929795980453491,0.7547649145126343,0.7382534742355347,0.7281670570373535,0.5941634178161621,0.5700466632843018,0.5444644689559937,0.509662926197052,
hair,person,face,man,black and white,eyebrow,facial hair,forehead,chin,nose,a3275488619_2.jpg,folk,0.9707531929016112,0.9557642936706544,0.9491201043128968,0.922331929206848,0.9172128438949584,0.904265820980072,0.9016892910003662,0.8990181088447571,0.8926510810852051,0.867821991443634
orange,organism,album cover,art,painting,love,font,,,,a2625411200_2.jpg,folk,0.8007118105888367,0.6965489387512207,0.6923234462738037,0.6385396122932434,0.5938596129417419,0.5799241662025452,0.5390438437461853,,,
atmosphere,outer space,atmosphere of earth,sky,water resources,universe,phenomenon,horizon,water,earth,a1425001382_2.jpg,folk,0.9526602625846864,0.8563615679740906,0.8159888982772827,0.8065320253372192,0.7690778374671936,0.7613469958305359,0.7547649145126343,0.7184131145477295,0.6474117040634155,0.6393734812736511
nature,phenomenon,biome,sunlight,water,tree,texture,stock photography,computer wallpaper,font,a4133252192_2.jpg,folk,0.952309787273407,0.7547649145126343,0.6801385879516602,0.6722158789634705,0.6602631211280823,0.6461918354034424,0.5744369029998779,0.5588849782943726,0.5576068162918091,0.5388650298118591
people,water,man,fun,male,vacation,tree,plaid,recreation,senior citizen,a3901664690_2.jpg,folk,0.95871239900589,0.940251648426056,0.930582880973816,0.8407130241394043,0.838359534740448,0.8262952566146851,0.7482790350914001,0.7467174530029297,0.6637721061706543,0.6628273129463196
sheep,sheep,fauna,grass,ecosystem,grassland,cow goat family,pasture,livestock,grass family,a2399941221_2.jpg,folk,0.971918284893036,0.9516021609306335,0.931297481060028,0.8978564739227295,0.8958927392959595,0.8890572786331177,0.7928255796432495,0.7493505477905273,0.733429491519928,0.6684584021568298
text,font,pattern,brand,,,,,,,a3926704760_2.jpg,folk,0.9122485518455504,0.8523474931716919,0.6320174336433411,0.5222759246826172,,,,,,
nature,phenomenon,album cover,meditation,tree,photo caption,stock photography,font,darkness,,a1627488089_2.jpg,folk,0.9496529698371888,0.7547649145126343,0.6074424982070923,0.6037920117378235,0.5821406841278076,0.5461330413818359,0.5334694981575012,0.5215769410133362,0.5030032396316528,
album cover,fur,fur clothing,black and white,portrait,girl,smile,font,portrait photography,album,a3809033617_2.jpg,folk,0.933531641960144,0.8216615319252014,0.8022415041923523,0.7956182956695557,0.6551982760429382,0.6474201679229736,0.5856372117996216,0.5768734216690063,0.5719180703163147,0.5667164921760559
shore,sea,sky,horizon,photography,coast,coastal and oceanic landforms,beach,calm,water,a1861242034_2.jpg,folk,0.9217677116394044,0.901707410812378,0.8904327750205994,0.8838305473327637,0.7916136980056763,0.7704340219497681,0.7450064420700073,0.7208384871482849,0.6974672675132751,0.6761191487312317
painting,watercolor paint,paint,art,ice,font,artwork,modern art,winter,,a1229937644_2.jpg,folk,0.8489763736724854,0.8227434158325195,0.6982741951942444,0.6724416017532349,0.6011836528778076,0.5513083934783936,0.5360221266746521,0.5356274843215942,0.5090939998626709,
hair,glasses,face,facial hair,eyewear,vision care,chin,nose,head,hairstyle,a2373489671_2.jpg,folk,0.9790803790092468,0.9671375155448914,0.9588677883148192,0.9508663415908812,0.9189727902412416,0.9113849997520448,0.8909033536911011,0.8893427848815918,0.8586623072624207,0.7960613965988159
font,product,hardware,brand,emblem,logo,,,,,a3517663209_2.jpg,folk,0.8081102967262268,0.7636246085166931,0.7258928418159485,0.5940877795219421,0.5399258136749268,0.5000215768814087,,,,
white,black,text,black and white,font,drawing,string instrument accessory,design,line,product,a1808875118_2.jpg,folk,0.9628333449363708,0.9495806694030762,0.9349644780158995,0.9299086928367616,0.9087281227111816,0.7497830390930176,0.7335705757141113,0.715279757976532,0.6995390057563782,0.6958174705505371
text,font,line,angle,paper,square,,,,,a1601412780_2.jpg,folk,0.8814027905464172,0.6937174201011658,0.6527884006500244,0.5669535398483276,0.5402886867523193,0.5032919645309448,,,,
water,nature,tree,woody plant,winter,freezing,reflection,sky,branch,river,a3333914413_2.jpg,folk,0.9646134972572328,0.948520004749298,0.9175567626953124,0.9029033184051514,0.8996506333351135,0.8912689089775085,0.8700836300849915,0.8658790588378906,0.8384465575218201,0.8373149037361145
black and white,motor vehicle,militia,military officer,monochrome photography,military person,,,,,a3723056873_2.jpg,folk,0.8830605149269104,0.7718681693077087,0.7430752515792847,0.6205084919929504,0.5584215521812439,0.540075421333313,,,,
microphone,black and white,photography,gentleman,music artist,profession,headgear,eyewear,monochrome photography,audio,a3294377726_2.jpg,folk,0.9179170727729796,0.8464125394821167,0.8248156309127808,0.8000586628913879,0.7769960165023804,0.70121169090271,0.6858476400375366,0.6250514388084412,0.6198508739471436,0.6160367727279663
green,yellow,grass,sunlight,sky,tree,plant,grass family,,,a1926310527_2.jpg,folk,0.9661153554916382,0.9525924921035768,0.8457574248313904,0.7263460159301758,0.7260856032371521,0.7034826278686523,0.5106044411659241,0.5098064541816711,,
troop,black and white,militia,military organization,infantry,soldier,history,vehicle,crew,military,a4164114989_2.jpg,folk,0.8257044553756714,0.7788993716239929,0.7303503155708313,0.6796370148658752,0.6190933585166931,0.6041636466979979,0.6004367470741272,0.5881192088127136,0.5379622578620911,0.5109472870826721
sea,coast,shore,ocean,wood,sky,coastal and oceanic landforms,rock,headland,promontory,a2930000004_2.jpg,folk,0.952260673046112,0.9371617436408995,0.8908827304840088,0.8014238476753235,0.794982373714447,0.7609535455703735,0.7569636106491089,0.7201546430587769,0.711055338382721,0.6878078579902649
tree,home,rural area,farm,house,grass,font,landscape,barn,,a3906187466_2.jpg,folk,0.8358911871910095,0.8349906802177429,0.6769872903823853,0.6477869153022766,0.6134567856788635,0.59034264087677,0.5890209078788757,0.558783233165741,0.5529542565345764,
bird,beak,fauna,cardinal,feather,branch,finch,twig,old world flycatcher,sky,a2791869572_2.jpg,folk,0.9815729856491088,0.9228228330612184,0.8969681859016418,0.8385737538337708,0.802923321723938,0.7903792858123779,0.7227464318275452,0.7192519903182983,0.6636499166488647,0.6595178842544556
person,man,chin,male,forehead,portrait,human,cool,facial hair,fun,a0971340416_2.jpg,folk,0.936832070350647,0.9234155416488647,0.8173196911811829,0.7988433837890625,0.7900968790054321,0.7392376661300659,0.7055792212486267,0.6678622364997864,0.5707074403762817,0.5198543071746826
text,album cover,organism,font,graphics,computer wallpaper,,,,,a2138393583_2.jpg,folk,0.9040934443473816,0.8178765773773193,0.7169989347457886,0.6496773362159729,0.5910050868988037,0.5832421183586121,,,,
text,design,font,pattern,paper,square,rectangle,,,,a3713419479_2.jpg,folk,0.8559851050376892,0.6612021923065186,0.6394238471984863,0.5952661633491516,0.5506471991539001,0.5374404788017273,0.5066249370574951,,,
flower,plant,flowering plant,flora,leaf,sky,wildflower,spring,petal,plant stem,a2175805370_2.jpg,folk,0.9768663644790648,0.9702659249305724,0.903648555278778,0.8952785134315491,0.7999263405799866,0.780407190322876,0.7041407227516174,0.6966627836227417,0.6301498413085938,0.5128480195999146
text,font,poster,advertising,graphic design,graphics,album cover,,,,a3785413007_2.jpg,folk,0.9252320528030396,0.8728324770927429,0.8553065657615662,0.7611945867538452,0.6578140258789062,0.5765386819839478,0.519332230091095,,,
eyewear,sunglasses,nose,vision care,glasses,chin,cool,facial hair,smile,photo caption,a0924430112_2.jpg,folk,0.9887254238128662,0.9004237651824951,0.8982840180397034,0.8758365511894226,0.8687332272529602,0.8054907917976379,0.7984528541564941,0.7508075833320618,0.7374752163887024,0.7169407606124878
night,recreation,fun,asphalt,midnight,,,,,,a2873305823_2.jpg,folk,0.7905832529067993,0.6093505024909973,0.587192177772522,0.5359786748886108,0.5092729926109314,,,,,
compact disc,technology,text,data storage device,product,circle,dvd,font,product design,electronic device,a2706577856_2.jpg,folk,0.9578172564506532,0.8881663680076599,0.8595965504646301,0.8362963795661926,0.7768093347549438,0.7450544238090515,0.6925973892211914,0.6903671026229858,0.6629229784011841,0.6146502494812012
house,home,property,building,facade,boarding house,window,,,,a1865503744_2.jpg,folk,0.9241465926170348,0.8954983353614807,0.8908103704452515,0.6613226532936096,0.6606950163841248,0.574164092540741,0.5694131851196289,,,
text,font,logo,graphics,computer wallpaper,artwork,brand,symbol,,,a2244705073_2.jpg,folk,0.8589917421340942,0.8220272660255432,0.6762029528617859,0.6126919984817505,0.5630800724029541,0.5298812389373779,0.522638201713562,0.5076519846916199,,
drum,drums,album cover,percussion,drummer,skin head percussion instrument,musical instrument,music,musician,musical ensemble,a2070672948_2.jpg,folk,0.8048247694969177,0.7962678074836731,0.7657366991043091,0.7267350554466248,0.7222166061401367,0.6545548439025879,0.6424334049224854,0.6382191777229309,0.557598352432251,0.5150389075279236
pink,human hair color,girl,selfie,joint,muscle,mouth,flesh,hand,finger,a3301247747_2.jpg,folk,0.962240755558014,0.8971754908561707,0.7482918500900269,0.7334285974502563,0.7214264273643494,0.6975822448730469,0.6894521117210388,0.6147342920303345,0.6085447072982788,0.605859637260437
text,poster,album cover,phenomenon,organism,art,font,illustration,mythical creature,graphics,a4217186171_2.jpg,folk,0.8656150698661804,0.8423319458961487,0.8299351930618286,0.7547649145126343,0.7500646710395813,0.7233248353004456,0.6466721892356873,0.6326729655265808,0.6323670148849487,0.6132211089134216
flower,flora,yellow,flowering plant,leaf,petal,paper,material,greeting card,floral design,a3087016189_2.jpg,folk,0.977121353149414,0.9198213815689088,0.909189999103546,0.8096374869346619,0.8071695566177368,0.7453721761703491,0.6277381181716919,0.626647412776947,0.5771607160568237,0.5709766745567322
tree,woody plant,plant,leaf,branch,plant stem,organism,grass,flowering plant,illustration,a3624097273_2.jpg,folk,0.9783006310462952,0.9386029839515686,0.9385996460914612,0.8989443778991699,0.8107191324234009,0.6997650861740112,0.6548583507537842,0.6120801568031311,0.5825139880180359,0.5804644227027893
black and white,font,monochrome,product,product design,monochrome photography,body jewelry,,,,a2876949133_2.jpg,folk,0.911609947681427,0.7264589071273804,0.6579145193099976,0.6487831473350525,0.6079209446907043,0.6030623316764832,0.5104448795318604,,,
text,font,texture,art,stock photography,visual arts,,,,,a3470698062_2.jpg,folk,0.8849191069602966,0.6477759480476379,0.6243138313293457,0.5826844573020935,0.5721405148506165,0.5394199490547179,,,,
product,font,line,product design,angle,logo,,,,,a2013754091_2.jpg,folk,0.782230794429779,0.7119824290275574,0.6866441965103149,0.6455762386322021,0.5495944023132324,0.5421777963638306,,,,
painting,art,purple,flower,modern art,watercolor paint,paint,plant,acrylic paint,tree,a2405475584_2.jpg,folk,0.9385878443717957,0.9182600378990172,0.8902889490127563,0.8302643895149231,0.7548630833625793,0.7403053045272827,0.6909719109535217,0.6497621536254883,0.639512836933136,0.622577428817749
hair,black and white,monochrome photography,hairstyle,forehead,black hair,album cover,long hair,monochrome,computer wallpaper,a2616538410_2.jpg,folk,0.9761568903923036,0.9333169460296632,0.8355457186698914,0.8308157324790955,0.7618663907051086,0.7568528056144714,0.6724839210510254,0.6690436005592346,0.6475545763969421,0.5361758470535278
winter,snow,mountain range,road,mountainous landforms,sky,mountain,mountain pass,wilderness,alps,a2501821121_2.jpg,folk,0.9697425961494446,0.9692161083221436,0.967390239238739,0.9614774584770204,0.9610304832458496,0.9520426988601683,0.9327560663223268,0.8838638067245483,0.8666622638702393,0.8547613620758057
text,fauna,font,line,design,bird,pattern,illustration,map,beak,a2907199645_2.jpg,folk,0.8864687085151672,0.8161736130714417,0.7569010257720947,0.7144215106964111,0.7028095722198486,0.696899950504303,0.6369999051094055,0.6337010264396667,0.5554835796356201,0.5304059386253357
flag,font,flag of the united states,poster,banner,advertising,pattern,world,,,a2910003226_2.jpg,folk,0.8081097602844238,0.7662424445152283,0.7419474720954895,0.6893235445022583,0.630329430103302,0.6081076860427856,0.5273669362068176,0.5222616791725159,,
feather,painting,drawing,artwork,art,wing,modern art,visual arts,,,a3111815842_2.jpg,folk,0.8495501279830933,0.7084583640098572,0.7000485062599182,0.6066247224807739,0.533922016620636,0.5103859901428223,0.5040195584297179,0.5026999115943909,,
sheet music,music,text,entertainment,font,line,area,black and white,angle,diagram,a1018057273_2.jpg,folk,0.980046808719635,0.9800363183021544,0.9358117580413818,0.7817443013191223,0.7570617198944092,0.7213487029075623,0.6720095872879028,0.6608235239982605,0.6149880290031433,0.5460705161094666
sky,cloud,daytime,atmosphere,cumulus,atmosphere of earth,phenomenon,meteorological phenomenon,font,computer wallpaper,a3702873369_2.jpg,folk,0.9880850911140442,0.9792528748512268,0.9096713662147522,0.8797819018363953,0.8714343309402466,0.8142580389976501,0.7547649145126343,0.6871610879898071,0.6101569533348083,0.5990074276924133
purple,yellow,circle,violet,spiral,font,line,area,magenta,symmetry,a2582642850_2.jpg,folk,0.9376702904701232,0.9277935028076172,0.8916301131248474,0.8626493215560913,0.8267727494239807,0.7505668401718141,0.7364211678504944,0.6720095872879028,0.6391852498054504,0.6102871894836426
photograph,fun,night,phenomenon,human body,lighting,leg,performance art,darkness,recreation,a3740077144_2.jpg,folk,0.9489201307296752,0.8011782169342041,0.7807673215866089,0.7547649145126343,0.7411763668060303,0.7365818619728088,0.7013702988624573,0.6576479077339172,0.6427024006843567,0.5842679738998413
blue,text,electric blue,font,sky,computer wallpaper,logo,graphics,graphic design,,a2974269741_2.jpg,folk,0.968387246131897,0.888111412525177,0.8019293546676636,0.7699968814849854,0.7594917416572571,0.7342123985290527,0.6811292171478271,0.6267970204353333,0.5510755181312561,
person,forehead,chin,vision care,glasses,cheek,senior citizen,columnist,jaw,entrepreneur,a3565211923_2.jpg,folk,0.9432256817817688,0.9006833434104919,0.8996209502220154,0.7663750648498535,0.7459702491760254,0.723397970199585,0.705011785030365,0.7000776529312134,0.6289207339286804,0.6251791715621948
text,font,brand,square,,,,,,,a1257115592_2.jpg,folk,0.9080050587654114,0.8157280683517456,0.5718336701393127,0.5267826318740845,,,,,,
painting,sky,art,watercolor paint,artwork,landscape,visual arts,stock photography,,,a2775803081_2.jpg,folk,0.8570477366447449,0.8070326447486877,0.7089419960975647,0.6142560839653015,0.6091712117195129,0.5578402876853943,0.5478491187095642,0.5228625535964966,,
black and white,joint,shoulder,monochrome photography,neck,photography,back,chest,arm,human,a1647081028_2.jpg,folk,0.910994827747345,0.8828086256980896,0.8684034943580627,0.8103532791137695,0.8027987480163574,0.78484708070755,0.7679534554481506,0.7469902038574219,0.7377817034721375,0.6895151138305664
face,line art,eyewear,nose,facial expression,smile,black and white,cartoon,emotion,text,a2757546733_2.jpg,folk,0.9789755344390868,0.9630498290061952,0.9500799179077148,0.949304223060608,0.945936381816864,0.9419651627540588,0.9410672783851624,0.9034087657928468,0.898899495601654,0.8876103758811951
